,Item Name,2020 CPT Code,Average Charge,Hospital Name,lat,lon,Source
6734,"Blood Gas Analysis, including 02 saturation",82805.0,896.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6735,"Complete Blood Count, automated",85027.0,305.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6736,"Complete Blood Count, with differential WBC, automated",85025.0,335.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6737,Comprehensive Metabolic Panel,80053.0,1583.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6738,"Creatine Kinase (CK), (CPK), Total",82550.0,241.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6739,Lipid Panel,80061.0,339.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6740,Partial Thromboplastin Time,85730.0,399.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6741,Prothrombin Time,85610.0,306.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6742,Thyroid Stimulating Hormone,84443.0,920.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6743,"Troponin, Quantitative",84484.0,1544.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6744,"CT Scan, Abdomen, with contrast",74160.0,1965.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6745,"CT Scan, Head or Brain, without contrast",70450.0,1337.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6746,"CT Scan, Pelvis, with contrast",72193.0,1897.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6747,"Mammography, Screening, Bilateral",77067.0,596.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6748,"MRI, Brain, without contrast, followed by contrast",70553.0,5879.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6749,"Ultrasound, Abdomen, Complete",76700.0,1021.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6750,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,986.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6751,"X-Ray, Lower Back, minimum four views",72110.0,492.0,John Muir Medical Center - Walnut Creek Campus,37.9129635,-122.0412154,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6752,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1506.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6753,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,2473.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6754,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,4189.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6755,"Outpatient Visit, established patient, 15 minutes",99213.0,159.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6756,Basic Metabolic Panel,80048.0,81.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6757,"Blood Gas Analysis, including 02 saturation",82805.0,288.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6758,"Complete Blood Count, automated",85027.0,62.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6759,"Complete Blood Count, with differential WBC, automated",85025.0,94.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6760,Comprehensive Metabolic Panel,80053.0,100.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6761,"Creatine Kinase (CK), (CPK), Total",82550.0,67.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6762,Lipid Panel,80061.0,129.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6763,Partial Thromboplastin Time,85730.0,58.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6764,Prothrombin Time,85610.0,38.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6765,Thyroid Stimulating Hormone,84443.0,172.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6766,"Troponin, Quantitative",84484.0,195.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6767,"CT Scan, Abdomen, with contrast",74160.0,1983.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6768,"CT Scan, Head or Brain, without contrast",70450.0,1294.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6769,"CT Scan, Pelvis, with contrast",72193.0,1980.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6770,"Mammography, Screening, Bilateral",77067.0,402.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6771,"MRI, Brain, without contrast, followed by contrast",70553.0,2923.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6772,"Ultrasound, Abdomen, Complete",76700.0,546.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6773,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,566.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6774,"X-Ray, Lower Back, minimum four views",72110.0,294.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6775,"X-Ray, Chest, two views",71046.0,227.0,Santa Rosa Memorial Hospital,38.4436609,-122.7010287,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6776,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,360.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6777,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,598.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6778,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,1043.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6779,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,2170.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6780,Basic Metabolic Panel,80048.0,103.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6781,"Blood Gas Analysis, including 02 saturation",82805.0,269.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6782,"Complete Blood Count, automated",85027.0,26.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6783,"Complete Blood Count, with differential WBC, automated",85025.0,59.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6784,Comprehensive Metabolic Panel,80053.0,166.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6785,"Creatine Kinase (CK), (CPK), Total",82550.0,41.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6786,Lipid Panel,80061.0,148.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6787,Partial Thromboplastin Time,85730.0,65.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6788,Prothrombin Time,85610.0,68.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6789,Thyroid Stimulating Hormone,84443.0,110.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6790,"Troponin, Quantitative",84484.0,49.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6791,"CT Scan, Abdomen, with contrast",74160.0,1775.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6792,"CT Scan, Head or Brain, without contrast",70450.0,1522.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6793,"CT Scan, Pelvis, with contrast",72193.0,2231.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6794,"Mammography, Screening, Bilateral",77067.0,280.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6795,"MRI, Brain, without contrast, followed by contrast",70553.0,3825.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6796,"Ultrasound, Abdomen, Complete",76700.0,709.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6797,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,608.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6798,"X-Ray, Lower Back, minimum four views",72110.0,527.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6799,"X-Ray, Chest, two views",71046.0,290.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6800,"Inhalation Treatment, pressurized or nonpressurized",94640.0,102.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6801,"Physical Therapy, Gait Training",97116.0,91.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6802,"Physical Therapy, Therapeutic Exercise",97110.0,151.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6803,"Arthroscopy, Knee, with meniscectomy (medial or lateral)",29881.0,3840.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6804,"Arthroscopy, Shoulder, with partial acromioplasty",29826.0,3344.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6805,Carpal Tunnel Surgery,64721.0,3053.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6806,"Cataract Removal with Insertion of Intraocular Lens, 1 Stage",66984.0,3449.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6807,"Colonoscopy, diagnostic",45378.0,2433.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6808,"Colonoscopy, with biopsy",45380.0,2152.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6809,"Colonoscopy, with lesion removal, by snare technique",45385.0,2129.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6810,"Endoscopy, Upper GI, with biopsy",43239.0,2446.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6811,"Hernia Repair, Inguinal, 5 years and older",49505.0,4966.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6812,Laparoscopic Cholecystectomy,47562.0,2983.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6813,"Tympanostomy (insert ventilating  tube, general anesthesia)",69436.0,3144.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6814,"Tonsillectomy with Adenoidectomy, less than 12 years old",42820.0,3046.0,Lompoc Valley Medical Center,34.6405885,-120.4399087,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6815,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1671.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6816,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,2747.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6817,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,4650.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6818,"Outpatient Visit, established patient, 15 minutes",99213.0,538.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6819,Basic Metabolic Panel,80048.0,81.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6820,"Blood Gas Analysis, including 02 saturation",82805.0,276.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6821,"Complete Blood Count, automated",85027.0,62.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6822,"Complete Blood Count, with differential WBC, automated",85025.0,74.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6823,Comprehensive Metabolic Panel,80053.0,101.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6824,"Creatine Kinase (CK), (CPK), Total",82550.0,64.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6825,Lipid Panel,80061.0,128.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6826,Partial Thromboplastin Time,85730.0,58.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6827,Prothrombin Time,85610.0,38.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
6828,Thyroid Stimulating Hormone,84443.0,165.0,Petaluma Valley Hospital,38.2545915,-122.6315763,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
